0.0	0.9439872728746127	0.9697627875252592	1.0007915075535445	1.0372421021195797	1.078655526392974	1.1236498346163646	1.1697269064685267	1.2133558323453117	1.250480358797861	1.2774274258803104	1.2919224410406611	1.2937395319178076	1.2846376927129666	1.2676237870363907	1.2459520940746502	1.2223450679933738	1.1986800143574996	1.1760634491229085	1.1550628309298507	1.1359203123270687	1.118693106093655	1.103334276195192	1.0897390452060693	1.0777725707426615	1.0672871816313885	1.0581331571655856	1.0501653618186861
0.2	0.7977347518856631	0.8236848048564955	0.8554466490445056	0.8935788885462642	0.9381417102360022	0.9883468641649655	1.0422201868432885	1.0964516460932303	1.146656814772976	1.1881870049222514	1.217345143384553	1.232509286606836	1.2345508640401917	1.2262874302870526	1.2113134240854506	1.1928875235664123	1.1733615662044632	1.154165931012977	1.1360642804558017	1.1194165808307242	1.1043551882298979	1.0908850533125256	1.0789399281390626	1.068415390751569	1.0591889923498778	1.0511326820812992	1.044120374514907
0.4	0.6673514709888553	0.6925237239370153	0.7237553979095411	0.7619279984981037	0.8075888932802512	0.8605985819200646	0.9197110358492212	0.9822233389988784	1.0439310252739542	1.0996448459522572	1.1443438720280887	1.1746380201002855	1.1898293383113798	1.1919195262546844	1.1845476940410364	1.1715519098969571	1.1559633292702498	1.1397348014006654	1.1239573717352458	1.1091835966232508	1.0956631998846151	1.0834775965517116	1.072613349756508	1.0630042438801013	1.0545565688951888	1.0471646223217361	1.0407201827270285
0.6	0.5530750790526706	0.5766799844997182	0.60629592355684	0.6430312098264708	0.6878274905577232	0.7411463649370597	0.8025374697086101	0.8701689273686425	0.9405148228641675	1.0084898016118675	1.068277557663822	1.11480093925926	1.1452891531336276	1.1600862962824632	1.1621628913618736	1.1556530509941902	1.1443676501655482	1.1310284749384856	1.1172627925478091	1.1039414963253693	1.0914994317340538	1.0801316276851363	1.069898429893389	1.0607834341565263	1.0527275053495508	1.0456494891530643	1.039458942561431
0.8	0.4545662664559375	0.4760443787036088	0.5032402229547938	0.5373851875496312	0.5796898761588298	0.6310940185395757	0.6918774465485167	0.7611618019149655	0.8364315845497136	0.913326535217173	0.9860192999297546	1.0483567666564977	1.0955376692107102	1.1255992447149912	1.1398477285348105	1.141932367452261	1.1361845875088716	1.126248777395166	1.1145656223154987	1.1025371739667915	1.0909038682391632	1.080037606050123	1.0701070844130811	1.0611652165316987	1.0531982543492269	1.0461551211622797	1.0399654174744166
1.0	0.37095013966404466	0.38998937511755327	0.4142789370875156	0.4450796478902541	0.4837423181754349	0.5315271977870069	0.5892885695374654	0.6570178602862079	0.7333106289157983	0.8149369103961831	0.8968038434626111	0.9725974478936863	1.0361596705141125	1.083206312103234	1.1125846791709948	1.1263301843801774	1.1284688862348748	1.1233395660055132	1.1143952635150087	1.1038677787748727	1.0930171900852952	1.0825091977159191	1.072681983190213	1.0636915908239315	1.0555890775726595	1.0483645279483256	1.0419736104681898
1.2	0.300937015206425	0.3174465609751461	0.3386384185091977	0.3657298566705701	0.40010087393073324	0.4431769780437815	0.4961954980238053	0.5598289095999193	0.6336841175604576	0.7157843617542885	0.8022513335588715	0.8874721059423822	0.9649573812200583	1.0288139425106284	1.075349305059126	1.10406063471601	1.1174357086907667	1.1196569055024685	1.11499294817017	1.1067397251498476	1.096989837747678	1.0869171880060027	1.0771444894322932	1.067991403313042	1.059607779890096	1.052044784813876	1.0452958785275746
1.4	0.24298565304344583	0.2570441615725554	0.27517997081692447	0.29851770284305373	0.32838371019513984	0.3662397253705797	0.41352379608068374	0.4713648232218695	0.5401622427344093	0.619082041205877	0.7056099753660039	0.7953858167433886	0.8825506690830592	0.9607115857285156	1.0243662925038381	1.0703281838278598	1.0985178737336425	1.1116542605203097	1.1139600114749362	1.1096259074122898	1.1018372338032452	1.0925982678454444	1.0830308278973548	1.073732415478548	1.0650121938065384	1.0570168779942968	1.0497982533380341
1.6	0.19546539621504183	0.20726247046132673	0.22254240283268456	0.2423099230449668	0.26778443713287126	0.3003707053665786	0.3415600380665116	0.3927289820209402	0.45481459989466755	0.5278827084660069	0.6106692117573689	0.7002457756397887	0.7919987764905746	0.880074837219242	0.9583281835458108	1.0216218837955797	1.0671091226146214	1.094939242277776	1.1079321551444405	1.1103085099429106	1.1061985074172136	1.0987148381540053	1.089806551606374	1.0805637159541241	1.07156873799028	1.0631246531262672	1.055376522534398
1.8	0.15678580364888628	0.1665701851667321	0.1792843844027985	0.19580313185585346	0.2172109066347575	0.24479727115753477	0.28000250147934364	0.32428490655913267	0.3788859456846907	0.44449130825493016	0.5208281684423482	0.6062901956552043	0.6977181540005365	0.7904639419110085	0.8788324189990173	0.9569379509103935	1.0198965221972764	1.0650461045372575	1.0926441611592475	1.1055525268915554	1.107981340342385	1.1040194282061044	1.0967330589010729	1.0880367787763092	1.0790011060797793	1.070199258939182	1.0619306099368828
